"date_time","E"
2012-05-11 19:30:00,NA
2012-05-11 19:40:00,NA
2012-05-11 19:50:00,NA
2012-05-11 20:00:00,NA
2012-05-11 20:10:00,NA
2012-05-11 20:20:00,NA
2012-05-11 20:30:00,NA
2012-05-11 20:40:00,NA
2012-05-11 20:50:00,NA
2012-05-11 21:00:00,NA
2012-05-11 21:10:00,NA
2012-05-11 21:20:00,NA
2012-05-11 21:30:00,NA
2012-05-11 21:40:00,NA
2012-05-11 21:50:00,NA
2012-05-11 22:00:00,NA
2012-05-11 22:10:00,NA
2012-05-11 22:20:00,NA
2012-05-11 22:30:00,NA
2012-05-11 22:40:00,NA
2012-05-11 22:50:00,NA
2012-05-11 23:00:00,NA
2012-05-11 23:10:00,NA
2012-05-11 23:20:00,NA
2012-05-11 23:30:00,NA
2012-05-11 23:40:00,NA
2012-05-11 23:50:00,NA
2012-05-12,NA
2012-05-12 00:10:00,NA
2012-05-12 00:20:00,NA
2012-05-12 00:30:00,NA
2012-05-12 00:40:00,NA
2012-05-12 00:50:00,NA
2012-05-12 01:00:00,NA
2012-05-12 01:10:00,NA
2012-05-12 01:20:00,NA
2012-05-12 01:30:00,NA
2012-05-12 01:40:00,NA
2012-05-12 01:50:00,NA
2012-05-12 02:00:00,NA
2012-05-12 02:10:00,NA
2012-05-12 02:20:00,NA
2012-05-12 02:30:00,NA
2012-05-12 02:40:00,NA
2012-05-12 02:50:00,NA
2012-05-12 03:00:00,NA
2012-05-12 03:10:00,NA
2012-05-12 03:20:00,NA
2012-05-12 03:30:00,NA
2012-05-12 03:40:00,NA
2012-05-12 03:50:00,NA
2012-05-12 04:00:00,0
2012-05-12 04:10:00,0
2012-05-12 04:20:00,0
2012-05-12 04:30:00,0
2012-05-12 04:40:00,0
2012-05-12 04:50:00,1.8
2012-05-12 05:00:00,3.6
2012-05-12 05:10:00,16.7
2012-05-12 05:20:00,29.8
2012-05-12 05:30:00,51.45
2012-05-12 05:40:00,73.1
2012-05-12 05:50:00,101.8
2012-05-12 06:00:00,130.5
2012-05-12 06:10:00,159.75
2012-05-12 06:20:00,189
2012-05-12 06:30:00,221.15
2012-05-12 06:40:00,253.3
2012-05-12 06:50:00,288.95
2012-05-12 07:00:00,324.6
2012-05-12 07:10:00,351.4
2012-05-12 07:20:00,378.2
2012-05-12 07:30:00,409.4
2012-05-12 07:40:00,440.6
2012-05-12 07:50:00,473.8
2012-05-12 08:00:00,507
2012-05-12 08:10:00,536.45
2012-05-12 08:20:00,565.9
2012-05-12 08:30:00,595.9
2012-05-12 08:40:00,625.9
2012-05-12 08:50:00,655.35
2012-05-12 09:00:00,684.8
2012-05-12 09:10:00,708.35
2012-05-12 09:20:00,731.9
2012-05-12 09:30:00,754.35
2012-05-12 09:40:00,776.8
2012-05-12 09:50:00,798.15
2012-05-12 10:00:00,819.5
2012-05-12 10:10:00,840
2012-05-12 10:20:00,860.5
2012-05-12 10:30:00,879.5
2012-05-12 10:40:00,898.5
2012-05-12 10:50:00,910.9
2012-05-12 11:00:00,923.3
2012-05-12 11:10:00,933
2012-05-12 11:20:00,942.7
2012-05-12 11:30:00,950.05
2012-05-12 11:40:00,957.4
2012-05-12 11:50:00,960.1
2012-05-12 12:00:00,962.8
2012-05-12 12:10:00,962.3
2012-05-12 12:20:00,961.8
2012-05-12 12:30:00,960.6
2012-05-12 12:40:00,959.4
2012-05-12 12:50:00,951.4
2012-05-12 13:00:00,943.4
2012-05-12 13:10:00,933.4
2012-05-12 13:20:00,923.4
2012-05-12 13:30:00,908.85
2012-05-12 13:40:00,894.3
2012-05-12 13:50:00,874.95
2012-05-12 14:00:00,855.6
2012-05-12 14:10:00,829.4
2012-05-12 14:20:00,803.2
2012-05-12 14:30:00,773.65
2012-05-12 14:40:00,744.1
2012-05-12 14:50:00,711.8
2012-05-12 15:00:00,679.5
2012-05-12 15:10:00,649.8
2012-05-12 15:20:00,620.1
2012-05-12 15:30:00,588.95
2012-05-12 15:40:00,557.8
2012-05-12 15:50:00,526
2012-05-12 16:00:00,494.2
2012-05-12 16:10:00,462.5
2012-05-12 16:20:00,430.8
2012-05-12 16:30:00,401.7
2012-05-12 16:40:00,372.6
2012-05-12 16:50:00,339.5
2012-05-12 17:00:00,306.4
2012-05-12 17:10:00,280.3
2012-05-12 17:20:00,254.2
2012-05-12 17:30:00,225.1
2012-05-12 17:40:00,196
2012-05-12 17:50:00,170.2
2012-05-12 18:00:00,144.4
2012-05-12 18:10:00,119.5
2012-05-12 18:20:00,94.6
2012-05-12 18:30:00,75.4
2012-05-12 18:40:00,56.2
2012-05-12 18:50:00,37.1
2012-05-12 19:00:00,18
2012-05-12 19:10:00,9.4
2012-05-12 19:20:00,0.8
2012-05-12 19:30:00,0.4
2012-05-12 19:40:00,0
2012-05-12 19:50:00,0
2012-05-12 20:00:00,0
2012-05-12 20:10:00,0
2012-05-12 20:20:00,0
2012-05-12 20:30:00,0
2012-05-12 20:40:00,0
2012-05-12 20:50:00,0
2012-05-12 21:00:00,0
2012-05-12 21:10:00,0
2012-05-12 21:20:00,0
2012-05-12 21:30:00,0
2012-05-12 21:40:00,0
2012-05-12 21:50:00,0
2012-05-12 22:00:00,0
2012-05-12 22:10:00,0
2012-05-12 22:20:00,0
2012-05-12 22:30:00,0
2012-05-12 22:40:00,0
2012-05-12 22:50:00,0
2012-05-12 23:00:00,0
2012-05-12 23:10:00,0
2012-05-12 23:20:00,0
2012-05-12 23:30:00,0
2012-05-12 23:40:00,0
2012-05-12 23:50:00,0
2012-05-13,0
2012-05-13 00:10:00,0
2012-05-13 00:20:00,0
2012-05-13 00:30:00,0
2012-05-13 00:40:00,0
2012-05-13 00:50:00,0
2012-05-13 01:00:00,0
2012-05-13 01:10:00,0
2012-05-13 01:20:00,0
2012-05-13 01:30:00,0
2012-05-13 01:40:00,0
2012-05-13 01:50:00,0
2012-05-13 02:00:00,0
2012-05-13 02:10:00,0
2012-05-13 02:20:00,0
2012-05-13 02:30:00,0
2012-05-13 02:40:00,0
2012-05-13 02:50:00,0
2012-05-13 03:00:00,0
2012-05-13 03:10:00,0
2012-05-13 03:20:00,0
2012-05-13 03:30:00,0
2012-05-13 03:40:00,0
2012-05-13 03:50:00,0
2012-05-13 04:00:00,0
2012-05-13 04:00:00,0
2012-05-13 04:10:00,0
2012-05-13 04:20:00,0
2012-05-13 04:30:00,0
2012-05-13 04:40:00,0
2012-05-13 04:50:00,3.85
2012-05-13 05:00:00,7.7
2012-05-13 05:10:00,19.5
2012-05-13 05:20:00,31.3
2012-05-13 05:30:00,40.55
2012-05-13 05:40:00,49.8
2012-05-13 05:50:00,60.35
2012-05-13 06:00:00,70.9
2012-05-13 06:10:00,104.1
2012-05-13 06:20:00,137.3
2012-05-13 06:30:00,181.05
2012-05-13 06:40:00,224.8
2012-05-13 06:50:00,193.7
2012-05-13 07:00:00,162.6
2012-05-13 07:10:00,189.8
2012-05-13 07:20:00,217
2012-05-13 07:30:00,225.9
2012-05-13 07:40:00,234.8
2012-05-13 07:50:00,282.55
2012-05-13 08:00:00,330.3
2012-05-13 08:10:00,337.8
2012-05-13 08:20:00,345.3
2012-05-13 08:30:00,375.75
2012-05-13 08:40:00,406.2
2012-05-13 08:50:00,366.1
2012-05-13 09:00:00,326
2012-05-13 09:10:00,359.75
2012-05-13 09:20:00,393.5
2012-05-13 09:30:00,395.5
2012-05-13 09:40:00,397.5
2012-05-13 09:50:00,430.1
2012-05-13 10:00:00,462.7
2012-05-13 10:10:00,503.9
2012-05-13 10:20:00,545.1
2012-05-13 10:30:00,454.65
2012-05-13 10:40:00,364.2
2012-05-13 10:50:00,368.85
2012-05-13 11:00:00,373.5
2012-05-13 11:10:00,398.65
2012-05-13 11:20:00,423.8
2012-05-13 11:30:00,480.5
2012-05-13 11:40:00,537.2
2012-05-13 11:50:00,529.45
2012-05-13 12:00:00,521.7
2012-05-13 12:10:00,522.5
2012-05-13 12:20:00,523.3
2012-05-13 12:30:00,543.05
2012-05-13 12:40:00,562.8
2012-05-13 12:50:00,688.3
2012-05-13 13:00:00,813.8
2012-05-13 13:10:00,862.05
2012-05-13 13:20:00,910.3
2012-05-13 13:30:00,880.95
2012-05-13 13:40:00,851.6
2012-05-13 13:50:00,801.65
2012-05-13 14:00:00,751.7
2012-05-13 14:10:00,730.7
2012-05-13 14:20:00,709.7
2012-05-13 14:30:00,707.5
2012-05-13 14:40:00,705.3
2012-05-13 14:50:00,709.85
2012-05-13 15:00:00,714.4
2012-05-13 15:10:00,664.1
2012-05-13 15:20:00,613.8
2012-05-13 15:30:00,592.7
2012-05-13 15:40:00,571.6
2012-05-13 15:50:00,550.2
2012-05-13 16:00:00,528.8
2012-05-13 16:10:00,479.65
2012-05-13 16:20:00,430.5
2012-05-13 16:30:00,390.9
2012-05-13 16:40:00,351.3
2012-05-13 16:50:00,347.75
2012-05-13 17:00:00,344.2
2012-05-13 17:10:00,305.6
2012-05-13 17:20:00,267
2012-05-13 17:30:00,242
2012-05-13 17:40:00,217
2012-05-13 17:50:00,190.15
2012-05-13 18:00:00,163.3
2012-05-13 18:10:00,136.8
2012-05-13 18:20:00,110.3
2012-05-13 18:30:00,69.2
2012-05-13 18:40:00,28.1
2012-05-13 18:50:00,22.65
2012-05-13 19:00:00,17.2
2012-05-13 19:10:00,9.7
2012-05-13 19:20:00,2.2
2012-05-13 19:30:00,1.1
2012-05-13 19:40:00,0
2012-05-13 19:50:00,0
2012-05-13 20:00:00,0
2012-05-13 20:10:00,0
2012-05-13 20:20:00,0
2012-05-13 20:30:00,0
2012-05-13 20:40:00,0
2012-05-13 20:50:00,0
2012-05-13 21:00:00,0
2012-05-13 21:10:00,0
2012-05-13 21:20:00,0
2012-05-13 21:30:00,0
2012-05-13 21:40:00,0
2012-05-13 21:50:00,0
2012-05-13 22:00:00,0
2012-05-13 22:10:00,0
2012-05-13 22:20:00,0
2012-05-13 22:30:00,0
2012-05-13 22:40:00,0
2012-05-13 22:50:00,0
2012-05-13 23:00:00,0
2012-05-13 23:10:00,0
2012-05-13 23:20:00,0
2012-05-13 23:30:00,0
2012-05-13 23:40:00,0
2012-05-13 23:50:00,0
2012-05-14,0
2012-05-14 00:10:00,0
2012-05-14 00:20:00,0
2012-05-14 00:30:00,0
2012-05-14 00:40:00,0
2012-05-14 00:50:00,0
2012-05-14 01:00:00,0
2012-05-14 01:10:00,0
2012-05-14 01:20:00,0
2012-05-14 01:30:00,0
2012-05-14 01:40:00,0
2012-05-14 01:50:00,0
2012-05-14 02:00:00,0
2012-05-14 02:10:00,0
2012-05-14 02:20:00,0
2012-05-14 02:30:00,0
2012-05-14 02:40:00,0
2012-05-14 02:50:00,0
2012-05-14 03:00:00,0
2012-05-14 03:10:00,0
2012-05-14 03:20:00,0
2012-05-14 03:30:00,0
2012-05-14 03:40:00,0
2012-05-14 03:50:00,0
2012-05-14 04:00:00,0
2012-05-14 04:10:00,NA
2012-05-14 04:20:00,NA
2012-05-14 04:30:00,NA
2012-05-14 04:40:00,NA
2012-05-14 04:50:00,NA
2012-05-14 05:00:00,NA
2012-05-14 05:10:00,NA
2012-05-14 05:20:00,NA
2012-05-14 05:30:00,NA
2012-05-14 05:40:00,NA
2012-05-14 05:50:00,NA
2012-05-14 06:00:00,NA
2012-05-14 06:10:00,NA
2012-05-14 06:20:00,NA
2012-05-14 06:30:00,NA
2012-05-14 06:40:00,NA
2012-05-14 06:50:00,NA
2012-05-14 07:00:00,NA
2012-05-14 07:10:00,NA
2012-05-14 07:20:00,NA
2012-05-14 07:30:00,NA
2012-05-14 07:40:00,NA
2012-05-14 07:50:00,NA
2012-05-14 08:00:00,NA
2012-05-14 08:10:00,NA
2012-05-14 08:20:00,NA
2012-05-14 08:30:00,NA
2012-05-14 08:40:00,NA
2012-05-14 08:50:00,NA
2012-05-14 09:00:00,NA
2012-05-14 09:10:00,NA
2012-05-14 09:20:00,NA
2012-05-14 09:30:00,NA
2012-05-14 09:40:00,NA
2012-05-14 09:50:00,NA
2012-05-14 10:00:00,NA
2012-05-14 10:10:00,NA
2012-05-14 10:20:00,NA
2012-05-14 10:30:00,NA
2012-05-14 10:40:00,NA
2012-05-14 10:50:00,NA
2012-05-14 11:00:00,NA
2012-05-14 11:10:00,NA
2012-05-14 11:20:00,NA
2012-05-14 11:30:00,NA
2012-05-14 11:40:00,NA
2012-05-14 11:50:00,NA
2012-05-14 12:00:00,NA
2012-05-14 12:10:00,NA
2012-05-14 12:20:00,NA
2012-05-14 12:30:00,NA
2012-05-14 12:40:00,NA
2012-05-14 12:50:00,NA
2012-05-14 13:00:00,NA
2012-05-14 13:10:00,NA
2012-05-14 13:20:00,NA
2012-05-14 13:30:00,NA
2012-05-14 13:40:00,NA
2012-05-14 13:50:00,NA
2012-05-14 14:00:00,NA
2012-05-14 14:10:00,NA
2012-05-14 14:20:00,NA
2012-05-14 14:30:00,NA
2012-05-14 14:40:00,NA
2012-05-14 14:50:00,NA
2012-05-14 15:00:00,NA
2012-05-14 15:10:00,NA
2012-05-14 15:20:00,NA
2012-05-14 15:30:00,NA
2012-05-14 15:40:00,NA
2012-05-14 15:50:00,NA
2012-05-14 16:00:00,NA
2012-05-14 16:10:00,NA
2012-05-14 16:20:00,NA
2012-05-14 16:30:00,NA
2012-05-14 16:40:00,NA
2012-05-14 16:50:00,NA
2012-05-14 17:00:00,NA
2012-05-14 17:10:00,NA
2012-05-14 17:20:00,NA
2012-05-14 17:30:00,NA
2012-05-14 17:40:00,NA
2012-05-14 17:50:00,NA
2012-05-14 18:00:00,NA
2012-05-14 18:10:00,NA
2012-05-14 18:20:00,NA
2012-05-14 18:30:00,NA
2012-05-14 18:40:00,NA
2012-05-14 18:50:00,NA
2012-05-14 19:00:00,NA
2012-05-14 19:10:00,NA
2012-05-14 19:20:00,NA
2012-05-14 19:30:00,NA
2012-05-14 19:40:00,NA
2012-05-14 19:50:00,NA
2012-05-14 20:00:00,NA
2012-05-14 20:10:00,NA
2012-05-14 20:20:00,NA
2012-05-14 20:30:00,NA
2012-05-14 20:40:00,NA
2012-05-14 20:50:00,NA
2012-05-14 21:00:00,NA
2012-05-14 21:10:00,NA
2012-05-14 21:20:00,NA
2012-05-14 21:30:00,NA
2012-05-14 21:40:00,NA
2012-05-14 21:50:00,NA
2012-05-14 22:00:00,NA
2012-05-14 22:10:00,NA
2012-05-14 22:20:00,NA
2012-05-14 22:30:00,NA
2012-05-14 22:40:00,NA
2012-05-14 22:50:00,NA
2012-05-14 23:00:00,NA
2012-05-14 23:10:00,NA
2012-05-14 23:20:00,NA
2012-05-14 23:30:00,NA
2012-05-14 23:40:00,NA
2012-05-14 23:50:00,NA
2012-05-15,NA
2012-05-15 00:10:00,NA
2012-05-15 00:20:00,NA
2012-05-15 00:30:00,NA
2012-05-15 00:40:00,NA
2012-05-15 00:50:00,NA
2012-05-15 01:00:00,NA
2012-05-15 01:10:00,NA
2012-05-15 01:20:00,NA
2012-05-15 01:30:00,NA
2012-05-15 01:40:00,NA
2012-05-15 01:50:00,NA
2012-05-15 02:00:00,NA
2012-05-15 02:10:00,NA
2012-05-15 02:20:00,NA
2012-05-15 02:30:00,NA
2012-05-15 02:40:00,NA
2012-05-15 02:50:00,NA
2012-05-15 03:00:00,NA
2012-05-15 03:10:00,NA
2012-05-15 03:20:00,NA
2012-05-15 03:30:00,NA
2012-05-15 03:40:00,NA
2012-05-15 03:50:00,NA
2012-05-15 04:00:00,NA
2012-05-15 04:10:00,NA
2012-05-15 04:20:00,NA
2012-05-15 04:30:00,NA
2012-05-15 04:40:00,NA
2012-05-15 04:50:00,NA
2012-05-15 05:00:00,NA
2012-05-15 05:10:00,NA
2012-05-15 05:20:00,NA
2012-05-15 05:30:00,NA
2012-05-15 05:40:00,NA
2012-05-15 05:50:00,NA
2012-05-15 06:00:00,NA
2012-05-15 06:10:00,NA
2012-05-15 06:20:00,NA
2012-05-15 06:30:00,NA
2012-05-15 06:40:00,NA
2012-05-15 06:50:00,NA
2012-05-15 07:00:00,NA
2012-05-15 07:10:00,NA
2012-05-15 07:20:00,NA
2012-05-15 07:30:00,NA
2012-05-15 07:40:00,NA
2012-05-15 07:50:00,NA
2012-05-15 08:00:00,NA
2012-05-15 08:10:00,NA
2012-05-15 08:20:00,NA
2012-05-15 08:30:00,NA
2012-05-15 08:40:00,NA
2012-05-15 08:50:00,NA
2012-05-15 09:00:00,NA
2012-05-15 09:10:00,NA
2012-05-15 09:20:00,NA
2012-05-15 09:30:00,NA
2012-05-15 09:40:00,NA
2012-05-15 09:50:00,NA
2012-05-15 10:00:00,NA
2012-05-15 10:10:00,NA
2012-05-15 10:20:00,NA
2012-05-15 10:30:00,NA
2012-05-15 10:40:00,NA
2012-05-15 10:50:00,NA
2012-05-15 11:00:00,NA
2012-05-15 11:10:00,NA
2012-05-15 11:20:00,NA
2012-05-15 11:30:00,NA
2012-05-15 11:40:00,NA
2012-05-15 11:50:00,NA
2012-05-15 12:00:00,NA
2012-05-15 12:10:00,NA
2012-05-15 12:20:00,NA
2012-05-15 12:30:00,NA
2012-05-15 12:40:00,NA
2012-05-15 12:50:00,NA
2012-05-15 13:00:00,NA
2012-05-15 13:10:00,NA
2012-05-15 13:20:00,NA
2012-05-15 13:30:00,NA
2012-05-15 13:40:00,NA
2012-05-15 13:50:00,NA
2012-05-15 14:00:00,NA
2012-05-15 14:10:00,NA
2012-05-15 14:20:00,NA
2012-05-15 14:30:00,NA
2012-05-15 14:40:00,NA
2012-05-15 14:50:00,NA
2012-05-15 15:00:00,NA
2012-05-15 15:10:00,NA
2012-05-15 15:20:00,NA
2012-05-15 15:30:00,NA
2012-05-15 15:40:00,NA
2012-05-15 15:50:00,NA
2012-05-15 16:00:00,NA
2012-05-15 16:10:00,NA
2012-05-15 16:20:00,NA
2012-05-15 16:30:00,NA
2012-05-15 16:40:00,NA
2012-05-15 16:50:00,NA
2012-05-15 17:00:00,NA
2012-05-15 17:10:00,NA
2012-05-15 17:20:00,NA
2012-05-15 17:30:00,NA
2012-05-15 17:40:00,NA
2012-05-15 17:50:00,NA
2012-05-15 18:00:00,NA
2012-05-15 18:10:00,NA
2012-05-15 18:20:00,NA
2012-05-15 18:30:00,NA
2012-05-15 18:40:00,NA
2012-05-15 18:50:00,NA
2012-05-15 19:00:00,NA
2012-05-15 19:10:00,NA
2012-05-15 19:20:00,NA
2012-05-15 19:30:00,NA
2012-05-15 19:40:00,NA
2012-05-15 19:50:00,NA
2012-05-15 20:00:00,NA
2012-05-15 20:10:00,NA
2012-05-15 20:20:00,NA
2012-05-15 20:30:00,NA
2012-05-15 20:40:00,NA
2012-05-15 20:50:00,NA
2012-05-15 21:00:00,NA
2012-05-15 21:10:00,NA
2012-05-15 21:20:00,NA
2012-05-15 21:30:00,NA
2012-05-15 21:40:00,NA
2012-05-15 21:50:00,NA
2012-05-15 22:00:00,NA
2012-05-15 22:10:00,NA
2012-05-15 22:20:00,NA
2012-05-15 22:30:00,NA
2012-05-15 22:40:00,NA
2012-05-15 22:50:00,NA
2012-05-15 23:00:00,NA
2012-05-15 23:10:00,NA
2012-05-15 23:20:00,NA
2012-05-15 23:30:00,NA
2012-05-15 23:40:00,NA
2012-05-15 23:50:00,NA
2012-05-16,NA
2012-05-16 00:10:00,NA
2012-05-16 00:20:00,NA
2012-05-16 00:30:00,NA
2012-05-16 00:40:00,NA
2012-05-16 00:50:00,NA
2012-05-16 01:00:00,NA
2012-05-16 01:10:00,NA
2012-05-16 01:20:00,NA
2012-05-16 01:30:00,NA
2012-05-16 01:40:00,NA
2012-05-16 01:50:00,NA
2012-05-16 02:00:00,NA
2012-05-16 02:10:00,NA
2012-05-16 02:20:00,NA
2012-05-16 02:30:00,NA
2012-05-16 02:40:00,NA
2012-05-16 02:50:00,NA
2012-05-16 03:00:00,NA
2012-05-16 03:10:00,NA
2012-05-16 03:20:00,NA
2012-05-16 03:30:00,NA
2012-05-16 03:40:00,NA
2012-05-16 03:50:00,NA
2012-05-16 04:00:00,NA
2012-05-16 04:10:00,NA
2012-05-16 04:20:00,NA
2012-05-16 04:30:00,NA
2012-05-16 04:40:00,NA
2012-05-16 04:50:00,NA
2012-05-16 05:00:00,NA
2012-05-16 05:10:00,NA
2012-05-16 05:20:00,NA
2012-05-16 05:30:00,NA
2012-05-16 05:40:00,NA
2012-05-16 05:50:00,NA
2012-05-16 06:00:00,NA
2012-05-16 06:10:00,NA
2012-05-16 06:20:00,NA
2012-05-16 06:30:00,NA
2012-05-16 06:40:00,NA
2012-05-16 06:50:00,NA
2012-05-16 07:00:00,NA
2012-05-16 07:10:00,NA
2012-05-16 07:20:00,NA
2012-05-16 07:30:00,NA
2012-05-16 07:40:00,NA
2012-05-16 07:50:00,NA
2012-05-16 08:00:00,NA
2012-05-16 08:10:00,NA
2012-05-16 08:20:00,NA
2012-05-16 08:30:00,NA
2012-05-16 08:40:00,NA
2012-05-16 08:50:00,NA
2012-05-16 09:00:00,NA
2012-05-16 09:10:00,NA
2012-05-16 09:20:00,NA
2012-05-16 09:30:00,NA
2012-05-16 09:40:00,NA
2012-05-16 09:50:00,NA
2012-05-16 10:00:00,NA
2012-05-16 10:10:00,NA
2012-05-16 10:20:00,NA
2012-05-16 10:30:00,NA
2012-05-16 10:40:00,NA
2012-05-16 10:50:00,NA
2012-05-16 11:00:00,NA
2012-05-16 11:10:00,NA
2012-05-16 11:20:00,NA
2012-05-16 11:30:00,NA
2012-05-16 11:40:00,NA
2012-05-16 11:50:00,NA
2012-05-16 12:00:00,NA
2012-05-16 12:10:00,NA
2012-05-16 12:20:00,NA
2012-05-16 12:30:00,NA
2012-05-16 12:40:00,NA
2012-05-16 12:50:00,NA
2012-05-16 13:00:00,NA
2012-05-16 13:10:00,NA
2012-05-16 13:20:00,NA
2012-05-16 13:30:00,NA
2012-05-16 13:40:00,NA
2012-05-16 13:50:00,NA
2012-05-16 14:00:00,NA
2012-05-16 14:10:00,NA
2012-05-16 14:20:00,NA
2012-05-16 14:30:00,NA
2012-05-16 14:40:00,NA
2012-05-16 14:50:00,NA
2012-05-16 15:00:00,NA
2012-05-16 15:10:00,NA
2012-05-16 15:20:00,NA
2012-05-16 15:30:00,NA
2012-05-16 15:40:00,NA
2012-05-16 15:50:00,NA
2012-05-16 16:00:00,NA
2012-05-16 16:10:00,NA
2012-05-16 16:20:00,NA
2012-05-16 16:30:00,NA
2012-05-16 16:40:00,NA
2012-05-16 16:50:00,NA
2012-05-16 17:00:00,NA
2012-05-16 17:10:00,NA
2012-05-16 17:20:00,NA
2012-05-16 17:30:00,NA
2012-05-16 17:40:00,NA
2012-05-16 17:50:00,NA
2012-05-16 18:00:00,NA
2012-05-16 18:10:00,NA
2012-05-16 18:20:00,NA
2012-05-16 18:30:00,NA
2012-05-16 18:40:00,NA
2012-05-16 18:50:00,NA
2012-05-16 19:00:00,NA
2012-05-16 19:10:00,NA
2012-05-16 19:20:00,NA
2012-05-16 19:30:00,NA
2012-05-16 19:40:00,NA
2012-05-16 19:50:00,NA
2012-05-16 20:00:00,NA
2012-05-16 20:10:00,NA
2012-05-16 20:20:00,NA
2012-05-16 20:30:00,NA
2012-05-16 20:40:00,NA
2012-05-16 20:50:00,NA
2012-05-16 21:00:00,NA
2012-05-16 21:10:00,NA
2012-05-16 21:20:00,NA
2012-05-16 21:30:00,NA
2012-05-16 21:40:00,NA
2012-05-16 21:50:00,NA
2012-05-16 22:00:00,NA
2012-05-16 22:10:00,NA
2012-05-16 22:20:00,NA
2012-05-16 22:30:00,NA
2012-05-16 22:40:00,NA
2012-05-16 22:50:00,NA
2012-05-16 23:00:00,NA
2012-05-16 23:10:00,NA
2012-05-16 23:20:00,NA
2012-05-16 23:30:00,NA
2012-05-16 23:40:00,NA
2012-05-16 23:50:00,NA
2012-05-17,NA
2012-05-17 00:10:00,NA
2012-05-17 00:20:00,NA
2012-05-17 00:30:00,NA
2012-05-17 00:40:00,NA
2012-05-17 00:50:00,NA
2012-05-17 01:00:00,NA
2012-05-17 01:10:00,NA
2012-05-17 01:20:00,NA
2012-05-17 01:30:00,NA
2012-05-17 01:40:00,NA
2012-05-17 01:50:00,NA
2012-05-17 02:00:00,NA
2012-05-17 02:10:00,NA
2012-05-17 02:20:00,NA
2012-05-17 02:30:00,NA
2012-05-17 02:40:00,NA
2012-05-17 02:50:00,NA
2012-05-17 03:00:00,NA
2012-05-17 03:10:00,NA
2012-05-17 03:20:00,NA
2012-05-17 03:30:00,NA
2012-05-17 03:40:00,NA
2012-05-17 03:50:00,NA
2012-05-17 04:00:00,NA
2012-05-17 04:10:00,NA
2012-05-17 04:20:00,NA
2012-05-17 04:30:00,NA
2012-05-17 04:40:00,NA
2012-05-17 04:50:00,NA
2012-05-17 05:00:00,NA
2012-05-17 05:10:00,NA
2012-05-17 05:20:00,NA
2012-05-17 05:30:00,NA
2012-05-17 05:40:00,NA
2012-05-17 05:50:00,NA
2012-05-17 06:00:00,NA
2012-05-17 06:10:00,NA
2012-05-17 06:20:00,NA
2012-05-17 06:30:00,NA
2012-05-17 06:40:00,NA
2012-05-17 06:50:00,NA
2012-05-17 07:00:00,NA
2012-05-17 07:10:00,NA
2012-05-17 07:20:00,NA
2012-05-17 07:30:00,NA
2012-05-17 07:40:00,NA
2012-05-17 07:50:00,NA
2012-05-17 08:00:00,NA
2012-05-17 08:10:00,NA
2012-05-17 08:20:00,NA
2012-05-17 08:30:00,NA
2012-05-17 08:40:00,NA
2012-05-17 08:50:00,NA
2012-05-17 09:00:00,NA
2012-05-17 09:10:00,NA
2012-05-17 09:20:00,NA
2012-05-17 09:30:00,NA
2012-05-17 09:40:00,NA
2012-05-17 09:50:00,NA
2012-05-17 10:00:00,NA
2012-05-17 10:10:00,NA
2012-05-17 10:20:00,NA
2012-05-17 10:30:00,NA
2012-05-17 10:40:00,NA
2012-05-17 10:50:00,NA
2012-05-17 11:00:00,NA
2012-05-17 11:10:00,NA
2012-05-17 11:20:00,NA
2012-05-17 11:30:00,NA
2012-05-17 11:40:00,NA
2012-05-17 11:50:00,NA
2012-05-17 12:00:00,NA
2012-05-17 12:10:00,NA
2012-05-17 12:20:00,NA
2012-05-17 12:30:00,NA
2012-05-17 12:40:00,NA
2012-05-17 12:50:00,NA
2012-05-17 13:00:00,NA
2012-05-17 13:10:00,NA
2012-05-17 13:20:00,NA
2012-05-17 13:30:00,NA
2012-05-17 13:40:00,NA
2012-05-17 13:50:00,NA
2012-05-17 14:00:00,NA
2012-05-17 14:10:00,NA
2012-05-17 14:20:00,NA
2012-05-17 14:30:00,NA
2012-05-17 14:40:00,NA
2012-05-17 14:50:00,NA
2012-05-17 15:00:00,NA
2012-05-17 15:10:00,NA
2012-05-17 15:20:00,NA
2012-05-17 15:30:00,NA
2012-05-17 15:40:00,NA
2012-05-17 15:50:00,NA
2012-05-17 16:00:00,NA
2012-05-17 16:10:00,NA
2012-05-17 16:20:00,NA
2012-05-17 16:30:00,NA
2012-05-17 16:40:00,NA
2012-05-17 16:50:00,NA
2012-05-17 17:00:00,NA
2012-05-17 17:10:00,NA
2012-05-17 17:20:00,NA
2012-05-17 17:30:00,NA
2012-05-17 17:40:00,NA
2012-05-17 17:50:00,NA
2012-05-17 18:00:00,NA
2012-05-17 18:10:00,NA
2012-05-17 18:20:00,NA
2012-05-17 18:30:00,NA
2012-05-17 18:40:00,NA
2012-05-17 18:50:00,NA
2012-05-17 19:00:00,NA
2012-05-17 19:10:00,NA
2012-05-17 19:20:00,NA
2012-05-17 19:30:00,NA
2012-05-17 19:40:00,NA
2012-05-17 19:50:00,NA
2012-05-17 20:00:00,NA
2012-05-17 20:10:00,NA
2012-05-17 20:20:00,NA
2012-05-17 20:30:00,NA
2012-05-17 20:40:00,NA
2012-05-17 20:50:00,NA
